state_name,district_name,block_code,block_name
Maharashtra,Chandrapur,4361,Nagbhid
Maharashtra,Chandrapur,4362,Pombhurna
Maharashtra,Chandrapur,4364,Saoli
Maharashtra,Chandrapur,4365,Sindewahi
Maharashtra,Chandrapur,4366,Warora
Maharashtra,Chhatrapati Sambhajinagar,4312,Chhatrapati Sambhajinagar
Maharashtra,Chhatrapati Sambhajinagar,4313,Gangapur
Maharashtra,Chhatrapati Sambhajinagar,4314,Kanand
Maharashtra,Chhatrapati Sambhajinagar,4315,Khultabad
Maharashtra,Chhatrapati Sambhajinagar,4317,Phulambri
Maharashtra,Chhatrapati Sambhajinagar,4316,Paithan
Maharashtra,Chhatrapati Sambhajinagar,4318,Sillod
Maharashtra,Chhatrapati Sambhajinagar,4319,Soegaon
Maharashtra,Chhatrapati Sambhajinagar,4320,Vaijapur
Maharashtra,Dharashiv,4494,Bhoom
Maharashtra,Dharashiv,4498,Dharashiv
Maharashtra,Dharashiv,4495,Kalamb
Maharashtra,Dharashiv,4496,Lohara
Maharashtra,Dharashiv,4497,Omerga
Maharashtra,Dharashiv,4499,Paranda
Maharashtra,Dharashiv,4500,Tuljapur
Maharashtra,Dharashiv,4501,Washi
Maharashtra,Dhule,4367,Dhule
Maharashtra,Dhule,4368,Sakri
Maharashtra,Dhule,4370,Shirpur
Maharashtra,Dhule,4369,Shindkhede
Maharashtra,Gadchiroli,4371,Aheri
Maharashtra,Gadchiroli,4381,Mulchera
Maharashtra,Gadchiroli,4372,Armori
Maharashtra,Gadchiroli,4373,Bhamaragad
Maharashtra,Gadchiroli,4374,Chamorshi
Maharashtra,Gadchiroli,4375,Desaiganj (Wadsa)
Maharashtra,Gadchiroli,4376,Dhanora
Maharashtra,Gadchiroli,4377,Etapalli
Maharashtra,Gadchiroli,4378,Gadchiroli
Maharashtra,Gadchiroli,4379,Korchi
Maharashtra,Gadchiroli,4380,Kurkheda
Maharashtra,Gadchiroli,4382,Sironcha
Maharashtra,Gondia,4383,Amgaon
Maharashtra,Gondia,4384,Arjuni Morgaon
Maharashtra,Gondia,4385,Deori
Maharashtra,Gondia,4386,Gondia
Maharashtra,Gondia,4387,Goregaon
Maharashtra,Gondia,4388,Sadak Arjuni
Maharashtra,Gondia,4389,Salekasa
Maharashtra,Gondia,4390,Tirora
Maharashtra,Hingoli,4391,Aundha Nagnath
Maharashtra,Hingoli,4393,Hingoli
Maharashtra,Hingoli,4394,Kalamnuri
Maharashtra,Hingoli,4395,Sengaon
Maharashtra,Hingoli,4392,Basmat
Maharashtra,Jalgaon,4396,Amalner
Maharashtra,Jalgaon,4397,Bhadgaon
Maharashtra,Jalgaon,4398,Bhusawal
Maharashtra,Jalgaon,4399,Bodwad
Maharashtra,Jalgaon,4400,Chalisgaon
Maharashtra,Jalgaon,4401,Chopda
Maharashtra,Jalgaon,4402,Dharangaon
Maharashtra,Jalgaon,4403,Erandol
Maharashtra,Jalgaon,4404,Jalgaon
Maharashtra,Jalgaon,4405,Jamner
Maharashtra,Jalgaon,4406,Muktainagar
Maharashtra,Jalgaon,4407,Pachora
Maharashtra,Jalgaon,4408,Parola
Maharashtra,Jalgaon,4409,Raver
Maharashtra,Jalgaon,4410,Yawal
Maharashtra,Jalna,4411,Ambad
Maharashtra,Jalna,4412,Badnapur
Maharashtra,Jalna,4413,Bhokardan
Maharashtra,Jalna,4414,Ghansawangi
Maharashtra,Jalna,4415,Jafrabad
Maharashtra,Jalna,4416,Jalna
Maharashtra,Jalna,4417,Mantha
Maharashtra,Jalna,4418,Partur
Maharashtra,Kolhapur,4419,Ajara
Maharashtra,Kolhapur,4421,Bhudargad
Maharashtra,Kolhapur,4422,Chandgad
Maharashtra,Kolhapur,4423,Gadhinglaj
Maharashtra,Kolhapur,4420,Gagan Bavada
Maharashtra,Kolhapur,4424,Hatkanangale
Maharashtra,Kolhapur,4425,Kagal
Maharashtra,Kolhapur,4426,Karveer
Maharashtra,Kolhapur,4427,Panhala
Maharashtra,Kolhapur,4428,Radhanagari
Maharashtra,Kolhapur,4429,Shahuwadi
Maharashtra,Kolhapur,4430,Shirol
Maharashtra,Latur,4431,Ahemadpur
Maharashtra,Latur,4432,Ausa
Maharashtra,Latur,4433,Chakur
Maharashtra,Latur,4434,Deoni
Maharashtra,Latur,4435,Jalkot
Maharashtra,Latur,4436,Latur
Maharashtra,Latur,4437,Nilanga
Maharashtra,Latur,4438,Renapur
Maharashtra,Latur,4439,Shirur Anantpal
Maharashtra,Latur,4440,Udgir
Maharashtra,Nagpur,4444,Bhivapur
Maharashtra,Nagpur,4445,Hingna
Maharashtra,Nagpur,4446,Kalmeshwar
Maharashtra,Nagpur,4447,Kamptee
Maharashtra,Nagpur,4448,Katol
Maharashtra,Nagpur,4449,Kuhi
Maharashtra,Nagpur,4450,Mouda
Maharashtra,Nagpur,4451,Nagpur
Maharashtra,Nagpur,4452,Narkhed
Maharashtra,Nagpur,4453,Parseoni
Maharashtra,Nagpur,4454,Ramtek
Maharashtra,Nagpur,4455,Saoner
Maharashtra,Nagpur,4456,Umred
Maharashtra,Nanded,4457,Ardhapur
Maharashtra,Nanded,4462,Hadgaon
Maharashtra,Nanded,4458,Bhokar
Maharashtra,Nanded,4459,Biloli
Maharashtra,Nanded,4460,Deglur
Maharashtra,Nanded,4461,Dharmabad
Maharashtra,Nanded,4463,Himayatnagar
Maharashtra,Nanded,4464,Kandhar
Maharashtra,Nanded,4465,Kinwat
Maharashtra,Nanded,4466,Loha
Maharashtra,Nanded,4467,Mahur
Maharashtra,Nanded,4468,Modkhed
Maharashtra,Nanded,4469,Mokhed
Maharashtra,Nanded,4470,Naigaon (Kh)
Maharashtra,Nanded,4471,Nanded
Maharashtra,Nanded,4472,Umri
Maharashtra,Nandurbar,4473,Akkalkuwa
Maharashtra,Nandurbar,4474,Akarani
Maharashtra,Nandurbar,4475,Nandurbar
Maharashtra,Nandurbar,4476,Navapur
Maharashtra,Nandurbar,4477,Shahada
Maharashtra,Nandurbar,4478,Taloda
Maharashtra,Nashik,4479,Baglan
Maharashtra,Nashik,4480,Chandwad
Maharashtra,Nashik,4481,Deola
Maharashtra,Nashik,4482,Dindori
Maharashtra,Nashik,4483,Igatpuri
Maharashtra,Nashik,4484,Kalwan
Maharashtra,Nashik,4485,Malegaon
Maharashtra,Nashik,4486,Nandgaon
Maharashtra,Nashik,4487,Nashik
Maharashtra,Nashik,4488,Niphad
Maharashtra,Nashik,4489,Peth
Maharashtra,Nashik,4490,Sinnar
Maharashtra,Nashik,4491,Surgana
Maharashtra,Nashik,4492,Trimbak
Maharashtra,Nashik,4493,Yeola
Maharashtra,Palghar,4591,Dahanu
Maharashtra,Palghar,4592,Jawhar
Maharashtra,Palghar,4602,Vikramgad
Maharashtra,Palghar,4594,Mokhada
Maharashtra,Palghar,4596,Palghar
Maharashtra,Palghar,4598,Talasari
Maharashtra,Palghar,4601,Vasai
Maharashtra,Palghar,4603,Wada
Maharashtra,Parbhani,4502,Gangakhed
Maharashtra,Parbhani,4503,Jintur
Maharashtra,Parbhani,4504,Manwat
Maharashtra,Parbhani,4505,Palam
Maharashtra,Parbhani,4506,Parbhani
Maharashtra,Parbhani,4507,Pathri
Maharashtra,Parbhani,4508,Purna
Maharashtra,Parbhani,4509,Sailu
Maharashtra,Parbhani,4510,Sonpeth
Maharashtra,Pune,4511,Ambegaon
Maharashtra,Pune,4512,Baramati
Maharashtra,Pune,4513,Bhor
Maharashtra,Pune,4514,Daund
Maharashtra,Pune,4515,Haveli
Maharashtra,Pune,4516,Indapur
Maharashtra,Pune,4517,Junnar
Maharashtra,Pune,4518,Khed
Maharashtra,Pune,4519,Maval
Maharashtra,Pune,4520,Mulshi
Maharashtra,Pune,4522,Purandar
Maharashtra,Pune,4523,Shirur
Maharashtra,Pune,4524,Velhe
Maharashtra,Raigad,4525,Alibag
Maharashtra,Raigad,4526,Karjat
Maharashtra,Raigad,4527,Khalapur
Maharashtra,Raigad,4528,Mahad
Maharashtra,Raigad,4529,Mangaon
Maharashtra,Raigad,4530,Mhasala
Maharashtra,Raigad,4531,Murud
Maharashtra,Raigad,4532,Panvel
Maharashtra,Raigad,4533,Pen
Maharashtra,Raigad,4534,Poladpur
Maharashtra,Raigad,4535,Roha
Maharashtra,Raigad,4536,Shrivardhan
Maharashtra,Raigad,4537,Sudhagad
Maharashtra,Raigad,4538,Tala
Maharashtra,Raigad,4539,Uran
Maharashtra,Ratnagiri,4540,Chipalun
Maharashtra,Ratnagiri,4541,Dapoli
Maharashtra,Ratnagiri,4542,Guhagar
Maharashtra,Ratnagiri,4543,Khed
Maharashtra,Ratnagiri,4544,Lanja
Maharashtra,Ratnagiri,4545,Mandangad
Maharashtra,Ratnagiri,4546,Rajapur
Maharashtra,Ratnagiri,4547,Ratnagiri
Maharashtra,Ratnagiri,4548,Sangmeshwar
Maharashtra,Sangli,4549,Atpadi
Maharashtra,Sangli,4550,Jath
Maharashtra,Sangli,4551,Kadegaon
Maharashtra,Sangli,4552,Kavathemahankal
Maharashtra,Sangli,4553,Khanapur-Vita
Maharashtra,Sangli,4554,Miraj
Maharashtra,Sangli,4555,Palus
Maharashtra,Sangli,4556,Shirala
Maharashtra,Sangli,4557,Tasgaon
Maharashtra,Sangli,4558,Valva-Islampur
Maharashtra,Satara,4564,Mahabaleshwar
Maharashtra,Satara,4559,Jawali
Maharashtra,Satara,4568,Satara
Maharashtra,Satara,4560,Karad
Maharashtra,Satara,4561,Khandala
Maharashtra,Satara,4562,Khatav
Maharashtra,Satara,4563,Koregaon
Maharashtra,Satara,4565,Man
Maharashtra,Satara,4566,Patan
Maharashtra,Satara,4567,Phaltan
Maharashtra,Satara,4569,Wai
Maharashtra,Sindhudurg,4570,Deogad
Maharashtra,Sindhudurg,4571,Dodamarg
Maharashtra,Sindhudurg,4575,Sawantwadi
Maharashtra,Sindhudurg,4572,Kankavali
Maharashtra,Sindhudurg,4573,Kudal
Maharashtra,Sindhudurg,4574,Malvan
Maharashtra,Sindhudurg,4576,Vaibhavawadi
Maharashtra,Sindhudurg,4577,Vengurla
Maharashtra,Solapur,4578,Akkalkot
Maharashtra,Solapur,4579,Barshi
Maharashtra,Solapur,4580,Karmala
Maharashtra,Solapur,4581,Madha
Maharashtra,Solapur,4582,Malshiras
Maharashtra,Solapur,4583,Mangalvedhe
Maharashtra,Solapur,4584,Mohol
Maharashtra,Solapur,4585,Pandharpur
Maharashtra,Solapur,4586,Sangola
Maharashtra,Solapur,4587,Solapur North
Maharashtra,Solapur,4588,South Solapur
Maharashtra,Thane,4589,Ambernath
Maharashtra,Thane,4590,Bhiwandi
Maharashtra,Thane,4593,Kalyan
Maharashtra,Thane,4595,Murbad
Maharashtra,Thane,4597,Shahapur
Maharashtra,Wardha,4604,Arvi
Maharashtra,Wardha,4611,Wardha
Maharashtra,Wardha,4605,Ashti
Maharashtra,Wardha,4606,Deoli
Maharashtra,Wardha,4607,Hinganghat
Maharashtra,Wardha,4608,Karanja
Maharashtra,Wardha,4609,Samudrapur
Maharashtra,Wardha,4610,Seloo
Maharashtra,Washim,4612,Karanja
Maharashtra,Washim,4613,Malegaon
Maharashtra,Washim,4614,Mangrulpir
Maharashtra,Washim,4615,Manora
Maharashtra,Washim,4616,Risod
Maharashtra,Washim,4617,Washim
Maharashtra,Yavatmal,4618,Arni
Maharashtra,Yavatmal,4619,Babhulgaon
Maharashtra,Yavatmal,4620,Darwha
Maharashtra,Yavatmal,4621,Digras
Maharashtra,Yavatmal,4622,Ghatanji
Maharashtra,Yavatmal,4623,Kalamb
Maharashtra,Yavatmal,4624,Kelapur
Maharashtra,Yavatmal,4625,Mahagaon
Maharashtra,Yavatmal,4626,Maregaon
Maharashtra,Yavatmal,4627,Ner
Maharashtra,Yavatmal,4628,Pusad
Maharashtra,Yavatmal,4629,Ralegaon
Maharashtra,Yavatmal,4630,Umarkhed
Maharashtra,Yavatmal,4631,Wani
Maharashtra,Yavatmal,4632,Yavatmal
Maharashtra,Yavatmal,4633,Zari Jamni
Manipur,Bishnupur,2359,Bishnupur
Manipur,Bishnupur,2360,Moirang
Manipur,Bishnupur,7154,Nambol
Manipur,Chandel,2361,Chakpikarong
Manipur,Chandel,2362,Chandel
Manipur,Chandel,7317,Khangbarol
Manipur,Chandel,6580,Khengjoy
Manipur,Churachandpur,6571,Lamka
Manipur,Churachandpur,7315,Lanva
Manipur,Churachandpur,7316,Lamka South
Manipur,Churachandpur,6565,Henglep
Manipur,Churachandpur,6574,Sangaikot
Manipur,Churachandpur,6578,Tuibong
Manipur,Churachandpur,7312,Kangvai
Manipur,Churachandpur,6573,Samulamlan
Manipur,Churachandpur,7314,Mualnuam
Manipur,Churachandpur,6572,Saikot
Manipur,Churachandpur,6575,Singngat
Manipur,Churachandpur,7313,Suangdoh
Manipur,Imphal East,7162,Keirao CD Block
Manipur,Imphal East,7161,Kshetrigao CD Block
Manipur,Imphal East,7187,Heingang CD Block
Manipur,Imphal East,7188,Sawombung CD Block
Manipur,Imphal West,7153,Hiyangthang
Manipur,Imphal West,2368,Haorangsabal
Manipur,Imphal West,7152,Patsoi
Manipur,Imphal West,2369,Wangoi
Manipur,Jiribam,7164,Borobekra CD Block
Manipur,Jiribam,7307,Jiribam C D Block
Manipur,Kakching,2380,Kakching
Manipur,Kakching,7178,Langmeidong
Manipur,Kamjong,2383,Kamjong
Manipur,Kamjong,2384,Kasom Khullen
Manipur,Kamjong,7308,Sahamphung Td Block
Manipur,Kamjong,2385,Phungyar
Manipur,Kangpokpi,7318,Bungte Chiru
Manipur,Kangpokpi,7319,Kangchup Geljang
Manipur,Kangpokpi,7320,Champhai
Manipur,Kangpokpi,2370,Kangpokpi
Manipur,Kangpokpi,7323,T Vaichong
Manipur,Kangpokpi,7322,Island
Manipur,Kangpokpi,7321,Lhungtin
Manipur,Kangpokpi,2373,Saikul
Manipur,Kangpokpi,2374,Saitu Gamphazol
Manipur,Noney,7311,Haochong
Manipur,Noney,6581,Khoupum
Manipur,Noney,7309,Longmai
Manipur,Noney,2376,Nungba
Manipur,Pherzawl,6576,Thanlon
Manipur,Pherzawl,7326,Tipaimukh
Manipur,Pherzawl,7327,Vangai Range
Manipur,Senapati,7328,Phaibung Khullen
Manipur,Senapati,2371,Paomata
Manipur,Senapati,2372,Purul
Manipur,Senapati,7325,Song Song
Manipur,Senapati,2375,Tadubi
Manipur,Senapati,7324,Willong
Manipur,Tamenglong,2378,Tamenglong
Manipur,Tamenglong,2377,Tamei
Manipur,Tamenglong,2379,Tousem
Manipur,Tengnoupal,2363,Machi
Manipur,Tengnoupal,7310,Moreh
Manipur,Tengnoupal,2364,Tengnoupal
Manipur,Thoubal,7159,Lilong CD Block
Manipur,Thoubal,2381,Thoubal
Manipur,Thoubal,7160,Wangjing CD Block
Manipur,Ukhrul,2382,Chingai
Manipur,Ukhrul,2386,Ukhrul
Manipur,Ukhrul,7306,Jessami Td
Manipur,Ukhrul,6607,Lungchong Meiphai
Meghalaya,Eastern West Khasi Hills,2483,Mairang
Meghalaya,Eastern West Khasi Hills,2486,Mawthadraishan
Meghalaya,East Garo Hills,2450,Dambo Rongjeng
Meghalaya,East Garo Hills,2453,Samanda
Meghalaya,East Garo Hills,2454,Songsak
Meghalaya,East Jaintia Hills,7525,Lumshnong
Meghalaya,East Jaintia Hills,2466,Saipung
Meghalaya,East Jaintia Hills,2464,Wapung
Meghalaya,East Khasi Hills,2455,Khadarshnong-Laitkroh
Meghalaya,East Khasi Hills,2456,Mawkynrew
Meghalaya,East Khasi Hills,7185,Mawlai
Meghalaya,East Khasi Hills,7186,Mawpat
Meghalaya,East Khasi Hills,2457,Mawphlang
Meghalaya,East Khasi Hills,2458,Mawryngkneng
Meghalaya,East Khasi Hills,2459,Mawsynram
Meghalaya,East Khasi Hills,2460,Mylliem
Meghalaya,East Khasi Hills,2461,Pynursla
Meghalaya,East Khasi Hills,2462,Shella Bholaganj
Meghalaya,East Khasi Hills,7183,Sohiong
Meghalaya,North Garo Hills,7522,Adokgre
Meghalaya,North Garo Hills,7184,Bajengdoba
Meghalaya,North Garo Hills,2451,Kharkutta
Meghalaya,North Garo Hills,2452,Resubelpara
Meghalaya,Ri Bhoi,7182,Bhoirymbong
Meghalaya,Ri Bhoi,2468,Jirang
Meghalaya,Ri Bhoi,7596,Mawhati
Meghalaya,Ri Bhoi,2470,Umsning
Meghalaya,Ri Bhoi,2469,Umling
Meghalaya,South Garo Hills,2471,Baghmara
Meghalaya,South Garo Hills,2472,Chokpot
Meghalaya,South Garo Hills,2473,Gasuapara
Meghalaya,South Garo Hills,2474,Rongara
Meghalaya,South Garo Hills,7520,Siju
Meghalaya,South West Garo Hills,2475,Betasing
Meghalaya,South West Garo Hills,7180,Rerapara
Meghalaya,South West Garo Hills,7563,Purakhasia
Meghalaya,South West Garo Hills,2482,Zikzak
Meghalaya,South West Khasi Hills,2484,Mawkyrwat
Meghalaya,South West Khasi Hills,2488,Ranikor
Meghalaya,West Garo Hills,7527,Batabari
Meghalaya,West Garo Hills,2476,Dadenggiri
Meghalaya,West Garo Hills,2477,Dalu
Meghalaya,West Garo Hills,7181,Demdema
Meghalaya,West Garo Hills,2478,Gambegre
Meghalaya,West Garo Hills,2479,Rongram
Meghalaya,West Garo Hills,2480,Salsella
Meghalaya,West Garo Hills,2481,Tikrikilla
Meghalaya,West Jaintia Hills,2463,Amlarem
Meghalaya,West Jaintia Hills,2465,Laskein
Meghalaya,West Jaintia Hills,7523,Namdong
Meghalaya,West Jaintia Hills,2467,Thadlaskein
Meghalaya,West Khasi Hills,2485,Mawshynrut
Meghalaya,West Khasi Hills,2487,Nongstoin
Meghalaya,West Khasi Hills,7521,Rambrai
Meghalaya,West Khasi Hills,7524,Ri-Muliang
Meghalaya,West Khasi Hills,7526,Shallang
Mizoram,Aizawl,2387,Aibawk
Mizoram,Aizawl,2388,Darlawn
Mizoram,Aizawl,2390,Thingsulthliah
Mizoram,Aizawl,2391,Tlangnuam
Mizoram,Champhai,6520,Champhai
Mizoram,Champhai,2392,Khawbung
Mizoram,Hnahthial,2401,Hnahthial
Mizoram,Khawzawl,2393,Khawzawl
Mizoram,Kolasib,6521,Bilkhawthlir
Mizoram,Kolasib,2395,Thingdawl
Mizoram,Lawngtlai,2396,Bungtlang South
Mizoram,Lawngtlai,2397,Chawngte
Mizoram,Lawngtlai,2398,Lawngtlai
Mizoram,Lawngtlai,2399,Sangau
Mizoram,Lunglei,2400,Bunghmun
Mizoram,Lunglei,2402,Lunglei
Mizoram,Lunglei,2403,Lungsen
Mizoram,Lunglei,7545,Tlabung
Mizoram,Mamit,7546,Kawrtethawveng
Mizoram,Mamit,2404,Reiek
Mizoram,Mamit,2405,West Phaileng
Mizoram,Mamit,2406,Zawlnuam
Mizoram,Saitual,2394,Ngopa
Mizoram,Saitual,2389,Phullen
Mizoram,Serchhip,6519,East Lungdar
Mizoram,Serchhip,6516,Serchhip
Mizoram,Siaha,2407,Saiha
Mizoram,Siaha,2409,Tuipang
Nagaland,Chumoukedima,6748,Chumukedima
Nagaland,Chumoukedima,2313,Dhansiripar
Nagaland,Chumoukedima,2315,Medziphema
Nagaland,Dimapur,7565,West Dimapur
Nagaland,Dimapur,7564,East Dimapur
Nagaland,Kiphire,6511,Kiphire
Nagaland,Kiphire,6758,Khonsa
Nagaland,Kiphire,6512,Pungro
Nagaland,Kiphire,6757,Longmatra
Nagaland,Kiphire,6513,Sitimi
Nagaland,Kohima,6738,Botsa
Nagaland,Kohima,2317,Chiephobozou
Nagaland,Kohima,2318,Jakhama
Nagaland,Kohima,2320,Kohima
Nagaland,Kohima,6737,Sechu Zubza
Nagaland,Longleng,6514,Longleng
Nagaland,Longleng,6515,Tamlu
Nagaland,Longleng,6747,Sakshi
Nagaland,Meluri,2337,Meluri
Nagaland,Meluri,6753,Weziho
Nagaland,Mokokchung,2327,Mangkolemba
Nagaland,Mokokchung,2324,Changtongya
Nagaland,Mokokchung,6740,Chuchuyimlang
Nagaland,Mokokchung,2325,Kubolong
Nagaland,Mokokchung,2326,Longchem
Nagaland,Mokokchung,6742,Tsurangkong
Nagaland,Mokokchung,2329,Ongpangkong(South)
Nagaland,Mokokchung,2328,Ongpangkong(North)
Nagaland,Mokokchung,6741,Tuli
Nagaland,Mon,6750,Aboi
Nagaland,Mon,2330,Chen
Nagaland,Mon,6751,Angjangyang
Nagaland,Mon,2333,Tizit
Nagaland,Mon,2332,Phomching
Nagaland,Mon,2331,Mon
Nagaland,Mon,2334,Tobu
Nagaland,Mon,2335,Wakching
Nagaland,Niuland,6749,Aghunaqa
Nagaland,Niuland,2314,Kuhuboto
Nagaland,Niuland,2316,Niuland
Nagaland,Noklak,2344,Noklak
Nagaland,Noklak,2348,Thonoknyu
Nagaland,Noklak,6752,Panso
Nagaland,Peren,6756,Athibung
Nagaland,Peren,2319,Jalukie
Nagaland,Peren,2321,Peren
Nagaland,Peren,2322,Tenning
Nagaland,Phek,6754,Chetheba
Nagaland,Phek,2336,Kikruma
Nagaland,Phek,6755,Chizami
Nagaland,Phek,2340,Sekruzu
Nagaland,Phek,2338,Pfutsero
Nagaland,Phek,2339,Phek
Nagaland,Shamator,2342,Chessore
Nagaland,Shamator,2347,Shamator
Nagaland,Tuensang,2346,Sangsangyu
Nagaland,Tseminyu,6739,Chunlikha
Nagaland,Tseminyu,2323,Tseminyu
Nagaland,Tuensang,2341,Chare
Nagaland,Tuensang,2343,Longkhim
Nagaland,Tuensang,2345,Noksen
Nagaland,Wokha,6743,Changpang
Nagaland,Wokha,2351,Sanis
Nagaland,Wokha,2349,Bhandari
Nagaland,Wokha,6744,Ralan
Nagaland,Wokha,2350,Chukitong
Nagaland,Wokha,2352,Wokha
Nagaland,Wokha,2353,Wozhuro-Ralan
Nagaland,Zunheboto,2357,Tokiye
Nagaland,Zunheboto,6745,Akuhaito
Nagaland,Zunheboto,2354,Akuluto
Nagaland,Zunheboto,6510,Suruhoto
Nagaland,Zunheboto,2355,Ghathashi
Nagaland,Zunheboto,2356,Satakha
Nagaland,Zunheboto,6746,Satoi
Nagaland,Zunheboto,2358,Zunheboto
Odisha,Angul,3276,Anugul
Odisha,Angul,3278,Banarpal
Odisha,Angul,3277,Athmallik
Odisha,Angul,3279,Chhendipada
Odisha,Angul,3280,Kaniha
Odisha,Angul,3283,Talacher
Odisha,Angul,3281,Kishorenagar
Odisha,Angul,3282,Palalahada
Odisha,Balangir,3284,Agalpur
Odisha,Balangir,3285,Balangir
Odisha,Balangir,3291,Loisinga
Odisha,Balangir,3286,Bangomunda
Odisha,Balangir,3296,Titlagarh
Odisha,Balangir,3287,Belpara
Odisha,Balangir,3288,Deogaon
Odisha,Balangir,3297,Turekela
Odisha,Balangir,3290,Khaprakhol
Odisha,Balangir,3292,Muribahal
Odisha,Balangir,3293,Patnagarh
Odisha,Balangir,3294,Puintala
Odisha,Balangir,3295,Saintala
Odisha,Balangir,3289,Gudvella
Odisha,Balasore,3298,Bahanaga
Odisha,Balasore,3299,Baleshwar
Odisha,Balasore,3300,Baliapal
Odisha,Balasore,3307,Remuna
Odisha,Balasore,3301,Basta
Odisha,Balasore,3304,Khaira
Odisha,Balasore,3306,Oupada
Odisha,Balasore,3302,Bhograi
Odisha,Balasore,3303,Jaleswar
Odisha,Balasore,3308,Simulia
Odisha,Balasore,3305,Nilgiri
Odisha,Balasore,3309,Soro
Odisha,Bargarh,3310,Ambabhona
Odisha,Bargarh,3311,Attabira
Odisha,Bargarh,3316,Bijepur
Odisha,Bargarh,3312,Bargarh
Odisha,Bargarh,3313,Barpali
Odisha,Bargarh,3314,Bhatli
Odisha,Bargarh,3315,Bheden
Odisha,Bargarh,3317,Gaisilet
Odisha,Bargarh,3318,Jharbandh
Odisha,Bargarh,3319,Padampur
Odisha,Bargarh,3320,Paikmal
Odisha,Bargarh,3321,Sohella
Odisha,Bhadrak,3322,Basudevpur
Odisha,Bhadrak,3323,Bhadrak
Odisha,Bhadrak,3324,Bhandaripokhari
Odisha,Bhadrak,3325,Bonth
Odisha,Bhadrak,3326,Chandabali
Odisha,Bhadrak,3327,Dhamanagar
Odisha,Bhadrak,3328,Tihidi
Odisha,Boudh,3329,Boudh
Odisha,Boudh,3331,Kantamal
Odisha,Boudh,3330,Harabhanga
Odisha,Cuttack,3332,Athagad
Odisha,Cuttack,3334,Banki
Odisha,Cuttack,3335,Banki- Dampara
Odisha,Cuttack,3333,Badamba
Odisha,Cuttack,3336,Baranga
Odisha,Cuttack,3337,Cuttacksadar
Odisha,Cuttack,3344,Tangi Choudwar
Odisha,Cuttack,3338,Kantapada
Odisha,Cuttack,3342,Nischinta Koili
Odisha,Cuttack,3343,Salepur
Odisha,Cuttack,3339,Mahanga
Odisha,Cuttack,3340,Narasinghpur
Odisha,Cuttack,3341,Niali
Odisha,Cuttack,3345,Tigiria
Odisha,Deogarh,3346,Barkote
Odisha,Deogarh,3347,Reamal
Odisha,Deogarh,3348,Tileibani
Odisha,Dhenkanal,3349,Bhuban
Odisha,Dhenkanal,3350,Dhenkanal Sadar
Odisha,Dhenkanal,3354,Kankada Had
Odisha,Dhenkanal,3351,Gondia
Odisha,Dhenkanal,3352,Hindol
Odisha,Dhenkanal,3353,Kamakhyanagar
Odisha,Dhenkanal,3356,Parjang
Odisha,Dhenkanal,3355,Odapada
Odisha,Gajapati,3358,Gumma
Odisha,Gajapati,3361,Nuagada
Odisha,Gajapati,3359,Kasinagar
Odisha,Gajapati,3360,Mohana
Odisha,Gajapati,3362,R.Udayagiri
Odisha,Gajapati,3357,Gosani
Odisha,Gajapati,3363,Rayagada
Odisha,Ganjam,3364,Aska
Odisha,Ganjam,3371,Dharakote
Odisha,Ganjam,3366,Bellaguntha
Odisha,Ganjam,3367,Bhanjanagar
Odisha,Ganjam,3368,Buguda
Odisha,Ganjam,3369,Chatrapur
Odisha,Ganjam,3370,Chikiti
Odisha,Ganjam,3382,Rangeilunda
Odisha,Ganjam,3372,Digapahandi
Odisha,Ganjam,3385,Surada
Odisha,Ganjam,3384,Sheragada
Odisha,Ganjam,3383,Sanakhemundi
Odisha,Ganjam,3373,Ganjam
Odisha,Ganjam,3377,Khallikote
Odisha,Ganjam,3374,Hinjilicut
Odisha,Ganjam,3375,Jagannathprasad
Odisha,Ganjam,3376,Kabisuryanagar
Odisha,Ganjam,3365,Beguniapada
Odisha,Ganjam,3380,Polosara
Odisha,Ganjam,3378,Kukudakhandi
Odisha,Ganjam,3379,Patrapur
Odisha,Ganjam,3381,Purushottampur
Odisha,Jagatsinghapur,3386,Balikuda
Odisha,Jagatsinghapur,3392,Raghunathpur
Odisha,Jagatsinghapur,3388,Erasama
Odisha,Jagatsinghapur,3387,Biridi
Odisha,Jagatsinghapur,3389,Jagatsinghpur
Odisha,Jagatsinghapur,3390,Kujang
Odisha,Jagatsinghapur,3393,Tirtol
Odisha,Jagatsinghapur,3391,Naugaon
Odisha,Jajpur,3395,Bari
Odisha,Jajpur,3396,Binjharpur
Odisha,Jajpur,3394,Badchana
Odisha,Jajpur,3398,Danagadi
Odisha,Jajpur,3401,Korei
Odisha,Jajpur,3402,Rasulpur
Odisha,Jajpur,3399,Dasarathapur
Odisha,Jajpur,3400,Jajpur
Odisha,Jajpur,3397,Dahrmasala
Odisha,Jajpur,3403,Sukinda
Odisha,Jharsuguda,3404,Jharsuguda
Odisha,Jharsuguda,3405,Kirmira
Odisha,Jharsuguda,3406,Kolabira
Odisha,Jharsuguda,3407,Laikera
Odisha,Jharsuguda,3408,Lakhanpur
Odisha,Kalahandi,3410,Dharamagarh
Odisha,Kalahandi,3417,Kokasara
Odisha,Kalahandi,3411,Golamunda
Odisha,Kalahandi,3413,Junagarh
Odisha,Kalahandi,3412,Jayapatna
